Current Value of Stock,Expected Value of Stock,Error in expected value of stock,Percentage of portfolio,Percentage of sector,Sector of stock,Buy/Sell/Keep,Positive,Negative,Neutral,Total,Neutral_Pos,Neutral_Neg
170.16,166.2475,2.670000000000016,1.095412971627764,19.782262021588416,IT,Buy,43.56944994,14.40443213,2527,42.02611793,43.56944994,23.21648381
165.525,167.15,1.941699999999997,2.235186774389104,14.64315317535153,IT,Buy,41.97584124,14.2364107,2318,43.78774806,41.97584124,21.28683225
166.87,167.4725,1.8600000000000136,2.5704982693252263,13.05133524882111,IT,Buy,45.2404318,12.21786065,2038,42.54170756,45.2404318,20.5143227
167.165,163.185,6.700000000000017,0.8290329966458018,12.271661581890235,IT,Buy,37.14504988,13.91660271,3909,48.9383474,37.14504988,15.81642492
166.0,158.29500000000002,7.8799999999999955,0.6325364552663194,13.940018570244582,IT,Buy,41.29449838,15.11326861,3090,43.59223301,41.29449838,22.35920521
159.1,158.93,9.72,1.3889760124925994,17.05100821699964,IT,Keep,34.09812919,12.6367808,2833,53.26509001,36.5250496,12.6367808
154.83,161.3125,4.3315000000000055,2.403699896418688,9.291609623150483,IT,Buy,43.24618736,10.40305011,1836,46.35076253,43.24618736,14.89045719
163.085,157.805,5.969999999999999,1.0591238278324473,16.67254186203605,IT,Buy,43.16909295,12.09406495,1786,44.73684211,43.16909295,18.19539245
160.29,156.51999999999998,7.649999999999977,3.8781773474139807,12.511624172548265,IT,Buy,44.57459926,11.89889026,1622,43.52651048,44.57459926,19.21054939
157.07,160.60500000000002,6.379999999999996,2.710123789230525,14.08913084415429,IT,Buy,44.91064491,11.57731158,1287,43.51204351,44.91064491,18.90343768
158.5,163.14499999999998,3.0999999999999943,4.195442484280537,15.092251978164352,IT,Buy,32.7739388,5.626850938,2026,61.59921027,43.53497947,5.626850938
161.95,165.20749999999998,4.659999999999997,3.054674535334951,18.615236890382462,IT,Buy,41.4349277,10.45606229,1798,48.10901001,41.4349277,13.18522189
163.045,171.39,4.090000000000003,2.8693086090283737,9.527538700282186,IT,Buy,37.52886836,11.72055427,1732,50.75057737,37.52886836,11.80814651
169.79,172.395,3.049999999999983,1.7732422725195636,7.566993298803269,IT,Buy,43.85290889,10.97694841,1822,45.1701427,43.85290889,16.64497532
172.36,171.95,2.8400000000000034,3.9517968480602703,6.788691603324561,IT,Buy,38.70246085,8.202833706,1341,53.09470544,40.95899668,8.202833706
172.05,171.95,3.1100000000000136,4.782897438586207,6.655979096721394,IT,Keep,32.22087379,6.97815534,1648,60.80097087,42.18367505,6.97815534
172.83,172.2,2.2399999999999807,3.852354934918531,8.162852453258587,IT,Buy,48.71111111,7.377777778,1125,43.91111111,48.71111111,14.30483627
171.8,174.6125,2.1100000000000136,4.1237027994756446,17.616006469792552,IT,Buy,44.89959839,8.192771084,1245,46.90763052,44.89959839,12.12331017
173.67,177.66,3.1799999999999784,0.9081274917671656,17.056883282706455,IT,Buy,42.36842105,7.280701754,1140,50.35087719,42.36842105,7.767994169
176.35,178.745,2.319999999999993,3.2455309290912187,15.597163116242688,IT,Buy,36.18546845,5.640535373,2092,58.17399618,43.52129503,5.640535373
179.1,178.69,2.5649999999999977,1.1052640541100809,18.982735861939364,IT,Buy,43.01352222,8.628461043,1553,48.35801674,43.01352222,11.10861391
179.26,176.76999999999998,7.115000000000009,4.19895865927817,19.96101991912988,IT,Buy,40.57142857,8.571428571,1400,50.85714286,40.59040183,8.571428571
178.54,174.505,3.850000000000023,2.4571304029294585,10.29979746413352,IT,Buy,28.24267782,9.675732218,1912,62.08158996,39.48609817,9.675732218
172.8,176.015,3.219999999999999,2.2423123424962284,6.209684895432984,IT,Buy,39.0137781,12.03770848,1379,48.94851342,39.0137781,13.92736467
175.21,177.29,2.1200000000000045,3.8667591745779024,10.935905453409536,IT,Buy,31.71091445,5.653883972,2034,62.63520157,43.50794641,5.653883972
177.91,174.985,1.579999999999984,2.4777204892754385,16.948630766192757,IT,Buy,49.96971532,5.511811024,1651,44.51847365,49.96971532,11.83150698
174.94,176.20999999999998,2.050000000000012,3.823411943457196,17.243127632595908,IT,Buy,51.39296188,6.671554252,1364,41.93548387,51.39296188,15.57423999
33.61,33.785,0.2899999999999991,4.438661814314532,14.450042712411465,IT,Sell,39.7260274,9.589041096,73,50.68493151,39.7260274,15.48744292
33.72,33.485,0.2700000000000031,2.413841079968135,9.38728086054988,IT,Sell,28.0,10.0,100,62.0,33.41666667,10.0
33.53,33.585,0.2600000000000051,1.1084642290529765,8.736497609619533,IT,Buy,43.22033898,5.084745763,118,51.69491525,43.22033898,9.973163848
33.58,33.7,0.2552999999999983,2.946063156127701,12.927764555464009,IT,Sell,37.66233766,7.792207792,77,54.54545455,37.66233766,9.830086577
33.65,33.765,0.2800000000000011,2.070309429796563,11.122733374147543,IT,Sell,38.15789474,5.263157895,76,56.57894737,38.15789474,5.26754386
33.77,33.715,0.4399999999999977,4.336703956043566,18.56471154200218,IT,Sell,31.25,3.75,80,65.0,39.66666667,3.75
33.88,33.485,0.3800000000000025,0.69937185511353,15.08422674786402,IT,Sell,32.22222222,11.11111111,90,56.66666667,32.30555556,11.11111111
33.38,33.26,0.2899999999999991,1.259888067492042,15.074327933535846,IT,Sell,43.5483871,3.225806452,62,53.22580645,43.5483871,6.583333337
33.26,33.435,0.2469999999999999,3.0029596521472395,11.720846077079646,IT,Sell,33.33333333,10.47619048,105,56.19047619,33.33333333,10.86904763
33.4,33.57,0.1700000000000017,4.209147988695285,18.04505170851229,IT,Sell,28.75,3.75,80,67.5,39.66666667,3.75
33.6,33.595,0.2100000000000008,4.299113446324494,12.779126269564228,IT,Sell,45.78313253,4.819277108,83,49.39759036,45.78313253,12.00502008
33.59,33.635,0.3100000000000023,2.866619422476481,16.816853646917412,IT,Buy,39.37007874,3.937007874,127,56.69291339,39.4796588,3.937007874
33.72,33.629999999999995,0.4399999999999977,3.092864120876681,9.748764885895143,IT,Sell,36.26373626,13.18681319,91,50.54945055,36.26373626,19.22069597
33.51,34.135000000000005,0.3800000000000025,1.8975293752411688,18.06864766570773,IT,Keep,28.57142857,5.194805195,77,66.23376623,38.22186147,5.194805195
34.02,34.400000000000006,0.4099999999999966,3.5035694925697225,6.79372728502898,IT,Sell,44.27480916,6.870229008,131,48.85496183,44.27480916,14.59860051
34.45,34.489999999999995,0.4249999999999971,1.0589582947655822,10.94189523974199,IT,Sell,35.17060367,9.973753281,381,54.85564304,35.17060367,11.70144358
34.4,34.515,0.5670000000000002,3.7361786997402313,16.606215284563334,IT,Sell,25.0,6.382978723,188,68.61702128,37.03368795,6.382978723
34.73,34.34,0.4399999999999977,1.755904996262443,10.414570466856189,IT,Sell,28.64864865,6.486486486,185,64.86486486,36.93018018,6.486486486
34.41,34.29,0.529999999999994,1.5638458198645324,8.95662177582514,IT,Sell,43.65079365,9.523809524,126,46.82539683,43.65079365,19.28174603
34.15,34.18,0.5556000000000054,4.477471539199675,13.054441733699534,IT,Sell,38.63636364,2.272727273,88,59.09090909,41.1439394,2.272727273
34.32,34.065,0.2800000000000011,2.4037724770472897,11.079096481129293,IT,Sell,50.76923077,7.692307692,130,41.53846154,50.76923077,22.73717949
33.98,34.455,0.4699999999999988,1.8631405014368796,9.66700531990871,IT,Sell,22.44897959,7.142857143,98,70.40816327,36.27380953,7.142857143
34.29,34.379999999999995,0.480000000000004,1.6812108085600743,16.497785930839115,IT,Sell,45.03816794,5.34351145,131,49.61832061,45.03816794,12.30852418
34.55,34.375,0.4631000000000043,2.6669576191243105,15.221310022380887,IT,Sell,34.31372549,8.823529412,102,56.8627451,34.59313726,8.823529412
34.28,34.39,0.3000000000000042,2.466643687082688,5.932085686914937,IT,Sell,29.67032967,10.98901099,91,59.34065934,32.42765568,10.98901099
34.37,34.36,0.2652999999999963,0.947393987327457,18.90461350182613,IT,Sell,34.56790123,7.407407407,81,58.02469136,36.00925925,7.407407407
34.32,34.17,0.448999999999998,2.00498267200898,11.49282441009478,IT,Sell,34.88372093,6.976744186,86,58.13953488,36.43992248,6.976744186
34.29,34.025000000000006,0.4200000000000017,1.7012351417960552,11.655668407237084,IT,Sell,35.55555556,6.666666667,90,57.77777778,36.75000001,6.666666667
34.06,33.905,0.3800000000000025,3.5942059156967794,18.260831000242263,IT,Sell,37.25490196,2.941176471,102,59.80392157,40.4754902,2.941176471
33.86,33.95,0.3599999999999994,3.93011052433068,15.42142675711317,IT,Buy,38.58267717,4.724409449,127,56.69291339,38.69225723,4.724409449
33.86,34.04,0.5600000000000023,3.845183786954345,5.825372117337328,IT,Sell,26.73796791,27.80748663,187,45.45454545,26.73796791,38.93627452
33.97,35.96,0.8400000000000034,4.787979649531216,15.76301530197881,IT,Sell,34.45065177,9.124767225,537,56.42458101,34.45065177,9.28351955
36.04,35.9,0.509999999999998,2.2325672540849686,13.414114261195603,IT,Buy,41.99507389,6.034482759,812,51.97044335,41.99507389,10.64737274
35.9,36.215,0.6099999999999994,2.223199824700817,14.549426603766989,IT,Sell,29.03225806,14.83870968,310,56.12903226,29.03225806,15.29301075
35.93,36.7,0.3900000000000005,1.7692113402235807,16.487796854640408,IT,Sell,39.60784314,8.62745098,255,51.76470588,39.60784314,13.44607843
36.75,36.575,0.355000000000004,2.1616716231201467,16.006357492060218,IT,Sell,16.66666667,6.41025641,234,76.92307692,37.00641026,6.41025641
36.7,36.45,0.25,3.908867170744968,12.130501373463712,IT,Sell,66.66666667,4.166666667,168,29.16666667,66.66666667,31.58333333
36.41,36.69,0.5900000000000034,2.3644287817620944,10.239779740580452,IT,Sell,13.33333333,2.666666667,75,84.0,40.75,2.666666667
36.51,37.365,0.8200000000000003,0.7037376966884383,18.928163407153583,IT,Sell,30.50847458,11.86440678,118,57.62711864,31.55225989,11.86440678
37.0,37.615,0.7950000000000017,4.66961968380459,5.525375073134077,IT,Sell,37.79069767,5.23255814,172,56.97674419,38.18410853,5.23255814
37.75,37.46,0.5,2.399070997464802,17.498550850798303,IT,Sell,27.69230769,8.461538462,130,63.84615385,34.95512821,8.461538462
37.62,37.345,0.9299999999999996,2.726050092890285,19.88214863758007,IT,Sell,24.54545455,10.90909091,110,64.54545455,32.50757577,10.90909091
37.09,37.765,0.4500000000000028,2.0370593555174628,11.873248685702531,IT,Sell,26.73267327,9.900990099,101,63.36633663,33.51567657,9.900990099
37.81,37.525000000000006,0.6499999999999986,2.0784597295709584,12.942776974961005,IT,Sell,32.60869565,8.695652174,138,58.69565217,34.72101449,8.695652174
37.74,37.39,0.4699999999999988,4.3981657273452655,5.032255320896583,IT,Sell,25.0,3.409090909,88,71.59090909,40.00757576,3.409090909
37.37,37.33,0.5200000000000031,3.2616332035258204,18.217706894989995,IT,Sell,20.21276596,8.510638298,94,71.27659574,34.90602837,8.510638298
37.26,37.6,0.269999999999996,4.638234639571001,11.003009008888869,IT,Sell,28.69565217,6.086956522,115,65.2173913,37.32971013,6.086956522
37.59,37.775000000000006,0.4699999999999988,0.9039700940744592,15.230253514653404,IT,Sell,28.57142857,9.523809524,63,61.9047619,33.89285714,9.523809524
37.59,37.85,0.5399999999999991,1.849505427425198,8.80797837168522,IT,Sell,25.51020408,7.142857143,98,67.34693878,36.27380953,7.142857143
37.79,38.120000000000005,0.3699999999999974,1.8499471518052948,8.879650516260924,IT,Sell,33.33333333,16.0,75,50.66666667,33.33333333,21.91666667
38.09,38.05,0.4150000000000062,2.8783946912606093,9.928371470802244,IT,Sell,29.62962963,12.34567901,81,58.02469136,31.07098766,12.34567901
38.2,38.1,0.5799999999999983,0.9920222837779796,16.93012437653365,IT,Sell,29.03225806,10.48387097,124,60.48387097,32.93279569,10.48387097
38.01,38.48,0.5900000000000034,1.4976661731363536,10.392927152999915,IT,Sell,24.3902439,4.87804878,82,70.73170732,38.53861788,4.87804878
38.48,38.48,0.5799999999999983,0.8002907523950561,11.469070205503243,IT,Sell,31.77570093,9.345794393,107,58.87850467,34.07087227,9.345794393
38.66,38.615,0.5899999999999963,1.8169114366911745,12.66550959501145,IT,Sell,28.78787879,12.12121212,66,59.09090909,31.29545455,12.12121212
38.49,38.705,0.5049999999999955,4.555084002789349,10.084846852453492,IT,Sell,30.37974684,10.12658228,79,59.49367089,33.29008439,10.12658228
38.88,38.535,0.2700000000000031,2.134894514251517,8.464905006584013,IT,Sell,28.73563218,11.49425287,87,59.77011494,31.92241379,11.49425287
38.52,38.515,0.3200000000000003,4.819093688958675,6.94020497013901,IT,Sell,32.87671233,5.479452055,73,61.64383562,37.93721461,5.479452055
38.55,38.55,0.1999999999999957,4.247456721991522,8.549389152993145,IT,Sell,18.57142857,18.57142857,70,62.85714286,24.8452381,18.57142857
38.54,38.66,0.279999999999994,2.6588054399501178,12.082502052384129,IT,Sell,36.50793651,6.349206349,63,57.14285714,37.06746032,6.349206349
38.73,38.355,0.3200000000000003,0.7270198351643933,17.41780191296728,IT,Sell,28.57142857,9.523809524,63,61.9047619,33.89285714,9.523809524
38.41,38.765,0.5200000000000031,1.356551961967173,11.389576614906634,IT,Sell,36.23188406,2.898550725,69,60.86956522,40.51811595,2.898550725
38.67,38.945,0.7549999999999955,4.765224256157436,8.894626443321902,IT,Sell,29.33333333,8.0,75,62.66666667,35.41666666,8.0
38.72,39.02,0.6099999999999994,4.805286444855377,10.380764386296963,IT,Buy,33.65384615,15.38461538,104,50.96153846,33.65384615,21.00641026
39.05,39.54,0.5150000000000006,0.8191021375312877,18.9925971605143,IT,Sell,31.64556962,10.12658228,79,58.2278481,33.29008439,10.12658228
39.55,39.73,0.6099999999999994,2.0001319742854005,9.413522977755807,IT,Sell,27.53623188,7.246376812,138,65.2173913,36.17028984,7.246376812
39.52,39.74,0.4200000000000017,2.6520636129682087,12.264299328433712,IT,Sell,29.33333333,8.0,75,62.66666667,35.41666666,8.0
39.79,39.78,0.6099999999999994,4.410131718958644,18.957103183409146,IT,Sell,27.08333333,5.208333333,96,67.70833333,38.20833333,5.208333333
39.65,40.120000000000005,0.4600000000000008,3.3181326130066675,12.848093815102718,IT,Sell,28.57142857,14.28571429,126,57.14285714,29.13095237,14.28571429
40.14,40.545,0.8800000000000026,3.966164912688389,14.649496669904176,IT,Sell,33.75,7.5,80,58.75,35.91666667,7.5
40.22,40.72,0.8399999999999963,0.7596151800480646,8.769207486689664,IT,Sell,38.65030675,18.40490798,163,42.94478528,38.65030675,32.04345604
40.9,41.02,0.615000000000002,1.861564586914624,19.73587600001068,IT,Sell,34.61538462,6.730769231,104,58.65384615,36.68589744,6.730769231
40.84,41.27,0.4499999999999957,1.5362399473467427,17.333716947910084,IT,Sell,37.14285714,5.714285714,140,57.14285714,37.70238094,5.714285714
41.24,41.285,0.4200000000000017,3.16034553558676,17.93036167739293,IT,Sell,37.03703704,8.333333333,108,54.62962963,37.03703704,10.28703704
41.28,41.43,0.6399999999999935,0.5940954118486397,17.01391219428955,IT,Sell,22.53521127,7.042253521,71,70.42253521,36.37441315,7.042253521
41.2,41.82,0.5900000000000034,2.133129885228947,13.146757562818925,IT,Sell,20.51282051,20.51282051,78,58.97435897,22.90384615,20.51282051
41.54,42.185,0.6750000000000043,0.7259731892367827,15.252555966427856,IT,Keep,26.13636364,7.954545455,88,65.90909091,35.46212122,7.954545455
42.2,42.085,0.6499999999999986,2.839690154653002,17.7867083499722,IT,Sell,28.72340426,9.574468085,94,61.70212766,33.84219859,9.574468085
42.27,42.355,0.6099999999999994,1.3190079481858024,8.528048744874013,IT,Sell,23.80952381,12.6984127,63,63.49206349,30.71825397,12.6984127
42.15,42.575,0.6799999999999997,4.174816226535924,15.057646986906144,IT,Sell,23.07692308,9.230769231,65,67.69230769,34.18589744,9.230769231
42.3,42.4675,0.8900000000000006,1.7805846716048386,14.20032174241726,IT,Sell,31.46067416,10.11235955,89,58.42696629,33.30430712,10.11235955
42.685,41.76,0.6599999999999966,3.385768859438812,5.04885170169486,IT,Keep,22.11538462,9.615384615,104,68.26923077,33.80128205,9.615384615
41.98,41.395,1.4399999999999975,2.7007475092364044,9.661438479042866,IT,Sell,27.65957447,11.70212766,94,60.63829787,31.71453901,11.70212766
41.09,41.215,1.0800000000000054,2.642055285609433,5.290937505011702,IT,Sell,22.34042553,15.95744681,94,61.70212766,27.45921986,15.95744681
41.5,39.98,2.325000000000003,4.749365644982019,15.11377704755528,IT,Buy,24.3902439,9.756097561,82,65.85365854,33.6605691,9.756097561
40.87,39.25,2.9549999999999983,0.560758730524027,14.128716116472182,IT,Sell,29.10447761,8.955223881,134,61.94029851,34.46144279,8.955223881
38.33,40.325,1.176000000000002,1.5741052358987129,17.070150029721432,IT,Sell,33.33333333,6.41025641,78,60.25641026,37.00641026,6.41025641
40.31,39.585,2.039999999999999,4.106315225039824,17.31760312138643,IT,Sell,30.18867925,8.490566038,106,61.32075472,34.92610064,8.490566038
40.44,39.255,1.6900000000000048,0.7721284483788851,7.229183855157812,IT,Sell,26.85185185,10.18518519,108,62.96296296,33.23148147,10.18518519
39.0,40.557500000000005,0.6849999999999952,2.331330045240502,18.437577778770645,IT,Sell,36.52694611,8.982035928,167,54.49101796,36.52694611,11.0743513
40.515,40.865,1.0900000000000034,3.6757645276438127,17.449415821936405,IT,Sell,36.8627451,6.666666667,255,56.47058824,36.8627451,6.779411762
40.5,41.565,1.269999999999996,4.904507906708232,13.16252231843126,IT,Sell,32.76836158,6.779661017,177,60.4519774,36.63700564,6.779661017
41.04,44.5725,1.8700000000000043,1.843085597589682,19.615851942007,IT,Sell,33.89261745,6.711409396,596,59.39597315,36.70525727,6.711409396
45.065,44.1075,1.3000000000000045,1.1473899111700767,10.180854725346029,IT,Buy,40.37267081,6.459627329,805,53.16770186,40.37267081,9.875258804
43.885,44.03,0.8799999999999955,2.6328078307981078,19.2585921921166,IT,Sell,21.32132132,11.71171171,333,66.96696697,31.70495496,11.71171171
44.0,43.71,1.1400000000000006,1.7847501610850307,6.27499888026661,IT,Sell,44.58333333,3.75,240,51.66666667,44.58333333,8.666666665
44.11,43.215,0.8100000000000023,3.4096063969069594,15.19428485357249,IT,Sell,33.4841629,5.429864253,221,61.08597285,37.98680241,5.429864253
43.49,43.685,1.1199999999999974,3.6374810297113553,9.358852471604944,IT,Sell,39.11111111,16.0,225,44.88888889,39.11111111,27.69444445
43.37,44.83,1.3200000000000005,3.943409573023934,15.357726835322056,IT,Sell,30.76923077,4.195804196,143,65.03496503,39.22086246,4.195804196
44.3,45.225,0.990000000000002,3.046327052835594,12.416044307375104,IT,Sell,32.60869565,7.065217391,184,60.32608696,36.35144928,7.065217391
45.41,45.025000000000006,1.1099999999999994,2.269646339488601,13.581444862782726,IT,Sell,27.2,9.6,125,63.2,33.81666667,9.6
45.27,44.24,1.6499999999999986,3.417534114827888,8.872643335172702,IT,Sell,38.62068966,10.34482759,145,51.03448276,38.62068966,15.89367816
44.68,43.675,1.1199999999999974,4.209932249399346,17.29803157309253,IT,Sell,33.33333333,11.11111111,99,55.55555556,33.33333333,12.13888888
43.29,44.22,1.0649999999999975,3.1676856405687657,14.738886348666965,IT,Sell,37.36263736,4.395604396,91,58.24175824,39.02106227,4.395604396
43.92,44.47,0.6499999999999986,2.831094726771974,6.12196918489297,IT,Buy,41.86046512,5.813953488,86,52.3255814,41.86046512,10.07170542
44.65,44.115,0.5900000000000034,2.1669039692590517,6.487485921644771,IT,Sell,37.07865169,4.494382022,89,58.42696629,38.92228465,4.494382022
44.03,44.295,0.4749999999999943,3.031595164181616,9.639198485101192,IT,Sell,22.44897959,13.26530612,98,64.28571429,30.15136055,13.26530612
145.35,146.735,0.8599000000000103,2.165968960803902,17.638060102646037,IT,Buy,28.51010101,6.388888889,3960,65.1010101,30.67050308,6.388888889
146.69,146.74,0.9099999999999966,3.1116761397924995,16.29736484911973,IT,Buy,29.10294453,6.459712394,4381,64.43734307,30.59967957,6.459712394
147.0,146.7,1.0600000000000025,4.880679760191867,10.469042717415224,IT,Buy,29.58899338,10.46673633,5742,59.94427029,29.58899338,13.46307407
146.68,146.56,0.5300000000000011,2.4702094070360907,5.033664608027523,IT,Buy,27.91912767,5.043162199,4402,67.03771013,32.01622977,5.043162199
146.64,146.945,1.4399999999999975,1.1180755633260473,11.669630520933117,IT,Buy,24.80620155,9.689922481,3612,65.50387597,27.36946949,9.689922481
146.5,148.10500000000002,1.299999999999983,4.578899572210645,10.068649899974304,IT,Buy,23.72479241,6.524317912,843,69.75088968,30.53507406,6.524317912
147.71,148.01,1.1899999999999975,0.9262355690515774,8.495194288894252,IT,Buy,26.76136364,5.965909091,5280,67.27272727,31.09348289,5.965909091
148.4,147.29500000000002,1.119999999999976,2.601089635543979,9.219287202099428,IT,Buy,27.14661984,4.846356453,5695,68.00702371,32.21303552,4.846356453
147.56,147.29,0.9099999999999966,4.863939626093569,5.3229839597990605,IT,Buy,24.14778137,4.70386593,5251,71.14835269,32.35552604,4.70386593
147.48,147.025,1.1599999999999966,1.4116298256457316,5.274310159729589,IT,Sell,21.18728266,4.719324391,4026,74.09339295,32.34006758,4.719324391
147.22,146.58499999999998,0.9399999999999976,4.557879599935484,19.903068894537668,IT,Buy,34.67700916,6.815869786,7864,58.50712106,34.67700916,11.24935675
146.63,158.325,4.280000000000001,3.5744519888565627,17.954098024417075,IT,Buy,26.21448213,6.088778316,7637,67.69673956,30.97061366,6.088778316
157.12,160.35000000000002,1.875,1.2735771130791416,18.06095195786344,IT,Buy,31.41019297,5.452746165,10105,63.13706086,31.6066458,5.452746165
159.8,161.57,2.7099999999999795,4.296763258190246,5.617699513677393,IT,Buy,33.75808665,6.155655754,5101,60.0862576,33.75808665,9.010006179
161.07,160.8,2.969999999999999,1.5382148649860825,6.991167086385911,IT,Buy,25.53527158,4.958305161,4437,69.50642326,32.10108682,4.958305161
162.05,157.765,4.528999999999996,4.70993413505426,7.382076110756081,IT,Buy,26.82555781,7.986815416,3944,65.18762677,29.07257655,7.986815416
159.65,154.755,3.3100000000000023,1.0343332183158962,18.8910393206101,IT,Buy,25.28712472,7.696957485,4963,67.01591779,29.36243449,7.696957485
156.01,153.95499999999998,1.5800000000000125,1.458030200991312,6.538032317734741,IT,Buy,34.38039351,5.557473248,5794,60.06213324,34.38039351,8.435948033
154.31,154.11,1.718999999999994,2.765673685379609,6.570969851562632,IT,Buy,24.36762226,5.851602024,5930,69.78077572,31.20778995,5.851602024
154.54,154.06,1.8799999999999957,0.613478359562202,19.70055400385132,IT,Buy,28.3126294,7.919254658,3864,63.76811594,29.14013731,7.919254658
153.76,154.195,2.0,3.1464245847025145,8.684182755575172,IT,Buy,25.23913043,5.652173913,4600,69.10869565,31.40721805,5.652173913
154.33,154.065,1.0699999999999932,3.895158662981265,18.62263948591309,IT,Buy,24.37933348,10.19906061,4471,65.4216059,26.86033136,10.19906061
154.1,153.765,1.5800000000000125,4.951446062153272,11.209708958313424,IT,Buy,29.77416441,9.82836495,5535,60.39747064,29.77416441,12.37150234
154.18,152.5,1.9799999999999895,2.9690575287714287,15.953009756658997,IT,Buy,26.54081066,7.903016842,5403,65.5561725,29.15637514,7.903016842
153.42,151.305,1.539999999999992,4.566371261610663,18.005106296493434,IT,Buy,25.60053381,9.319395018,4496,65.08007117,27.73999695,9.319395018
151.77,151.36,1.009999999999991,1.2634523429139453,11.667910927310464,IT,Buy,29.12775681,4.212199483,5033,66.66004371,32.84719249,4.212199483
151.37,150.115,1.9399999999999975,3.86778386692131,14.604016486593672,IT,Buy,29.21143991,3.769218053,6049,67.01934204,33.29017392,3.769218053
149.93,149.905,1.75,3.1113080803559856,7.730780866597695,IT,Buy,37.25978648,5.889679715,5620,56.85053381,37.25978648,11.97975393
150.65,148.64,1.0800000000000125,2.642217517331435,14.027556447270891,IT,Buy,31.25737511,4.706962108,7627,64.03566278,32.35242986,4.706962108
148.88,148.42,1.4799999999999898,0.929149150572369,5.792110230287792,IT,Buy,37.22273264,4.239401496,7619,58.53786586,37.22273264,8.642143661
147.95,147.55,2.494,0.8592488818052336,9.543099573391808,IT,Buy,31.23995911,6.937344823,6847,61.82269607,31.23995911,8.055256778
148.0,148.425,2.1500000000000057,4.7557381271567625,9.973554315563716,IT,Buy,30.28742316,5.08390098,6019,64.62867586,31.97549099,5.08390098
147.73,149.155,1.3199999999999932,3.21740582920483,18.140771575162606,IT,Buy,29.51394179,13.19518513,6563,57.29087308,29.51394179,18.84492008
149.34,150.575,2.049999999999983,2.348891648628367,17.830666077286246,IT,Buy,32.38812583,6.025697829,4514,61.58617634,32.38812583,7.380129514
150.64,151.625,1.25,4.4398596089964695,14.916753409551566,IT,Buy,29.93772242,6.939501779,4496,63.1227758,30.11989019,6.939501779
151.3,151.885,1.059999999999974,1.2413466021475097,9.68333291848752,IT,Buy,26.61338661,12.40759241,5005,60.97902098,26.61338661,14.36917946
152.0,151.89499999999998,0.8699999999999761,3.779844326232916,13.318998548760828,IT,Buy,26.28629648,7.488537952,3926,66.22516556,29.57085401,7.488537952
151.95,152.01999999999998,0.8700000000000045,0.823975223940185,13.180262709051815,IT,Keep,27.28691851,6.525132688,3203,66.1879488,30.53425928,6.525132688
152.06,152.41,1.2300000000000182,3.431716616132999,10.826865231360484,IT,Sell,30.94536386,6.823849467,4411,62.23078667,30.94536386,7.533670822
152.35,153.18,1.440000000000026,4.716593009332749,11.031148171078826,IT,Buy,35.45700604,5.538205288,4803,59.00478867,35.45700604,9.474024643
152.81,153.81,1.329999999999984,2.353912326339902,8.554512837023275,IT,Buy,31.22797506,5.963675793,3689,62.80834915,31.22797506,6.095934668
153.65,154.57999999999998,2.107500000000016,1.8476147502262847,5.764091976348931,IT,Buy,25.55555556,4.12037037,2160,70.32407407,32.9390216,4.12037037
154.4,156.065,1.7300000000000182,0.7598497233533326,12.953495665728964,IT,Buy,28.39050132,5.910290237,3790,65.69920844,31.14910174,5.910290237
155.67,155.89999999999998,2.0600000000000023,1.0464138759758324,13.146921423783873,IT,Buy,26.40586797,5.965770171,4090,67.62836186,31.0936218,5.965770171
156.45,154.89499999999998,2.1299999999999955,2.979291959137288,15.647117036921712,IT,Buy,35.86805556,6.840277778,5760,57.29166667,35.86805556,12.48921913
155.69,153.8,1.1899999999999975,4.00725219528527,5.188654228973537,IT,Buy,29.22701383,6.23270952,6145,64.54027665,30.82668245,6.23270952
154.03,154.375,1.4799999999999898,1.6658329318231,5.680471993992998,IT,Buy,27.79951556,4.937581517,5367,67.26290293,32.12181046,4.937581517
153.94,155.19,1.3199999999999932,3.258663434805681,18.97924915484989,IT,Buy,25.29427868,4.489460717,3653,70.21626061,32.56993127,4.489460717
154.97,155.97,2.6899999999999977,4.0082445261318576,9.317732222330909,IT,Buy,28.02119421,6.928877114,4907,65.04992867,30.13051485,6.928877114
155.2,155.255,2.8400000000000034,4.344733371326585,13.73482489588573,IT,Buy,33.51978455,5.489952351,4827,60.9902631,33.51978455,7.440297276
156.6,154.25,1.410000000000025,0.6863535718060757,19.49628098492408,IT,Sell,35.00904886,4.524431932,4973,60.4665192,35.00904886,6.998520757
154.5,153.125,1.7700000000000102,4.444643832756042,8.955044023173775,IT,Buy,25.53819444,4.618055556,5760,69.84375,32.44133641,4.618055556
153.75,153.37,0.9699999999999988,4.952010794538716,14.3534159718544,IT,Buy,26.07305936,5.0,4380,68.92694064,32.05939198,5.0
153.41,153.6825,1.079999999999984,4.571532142448454,8.687255132223607,IT,Buy,20.52580331,4.381694255,5135,75.09250243,32.67769771,4.381694255
154.135,153.3,1.1099999999999852,0.6830102791208887,12.065429450726882,IT,Buy,27.77260019,5.987884436,4292,66.23951538,31.07150754,5.987884436
153.65,152.33499999999998,1.9699999999999989,4.454767389710774,19.86425471002829,IT,Buy,30.58886224,8.95283773,3753,60.45830003,30.58886224,11.43514573
